id	name	kind
Gene::55789	DEPDC1B	Gene
Gene::5579	PRKCB	Gene
Gene::55790	CSGALNACT1	Gene
Gene::55791	LRIF1	Gene
Gene::55793	FAM63A	Gene
Gene::55794	DDX28	Gene
Gene::55795	PCID2	Gene
Gene::55796	MBNL3	Gene
Gene::55798	METTL2B	Gene
Gene::55799	CACNA2D3	Gene
Gene::558	AXL	Gene
Gene::5580	PRKCD	Gene
Gene::55800	SCN3B	Gene
Gene::55801	IL26	Gene
Gene::55802	DCP1A	Gene
Gene::55803	ADAP2	Gene
Gene::55805	LRP2BP	Gene
Gene::55806	HR	Gene
Gene::55808	ST6GALNAC1	Gene
Gene::55809	TRERF1	Gene
Gene::5581	PRKCE	Gene
Gene::55810	FOXJ2	Gene
Gene::55811	ADCY10	Gene
Gene::55812	SPATA7	Gene
Gene::55813	UTP6	Gene
Gene::55814	BDP1	Gene
Gene::55815	TSNAXIP1	Gene
Gene::55816	DOK5	Gene
Gene::55818	KDM3A	Gene
Gene::55819	RNF130	Gene
Gene::5582	PRKCG	Gene
Gene::55821	ALLC	Gene
Gene::55823	VPS11	Gene
Gene::55824	PAG1	Gene
Gene::55825	PECR	Gene
Gene::55827	DCAF6	Gene
Gene::55829	VIMP	Gene
Gene::5583	PRKCH	Gene
Gene::55830	GLT8D1	Gene
Gene::55831	EMC3	Gene
Gene::55832	CAND1	Gene
Gene::55833	UBAP2	Gene
Gene::55835	CENPJ	Gene
Gene::55837	EAPP	Gene
Gene::55839	CENPN	Gene
Gene::5584	PRKCI	Gene
Gene::55840	EAF2	Gene
Gene::55841	WWC3	Gene
Gene::55843	ARHGAP15	Gene
Gene::55844	PPP2R2D	Gene
Gene::55845	BRK1	Gene
Gene::55846	ITFG2	Gene
Gene::55847	CISD1	Gene
Gene::55848	PLGRKT	Gene
Gene::5585	PKN1	Gene
Gene::55850	USE1	Gene
Gene::55851	PSENEN	Gene
Gene::55852	TEX2	Gene
Gene::55854	ZC3H15	Gene
Gene::55856	ACOT13	Gene
Gene::55857	KIZ	Gene
Gene::55858	TMEM165	Gene
Gene::55859	BEX1	Gene
Gene::5586	PKN2	Gene
Gene::55860	ACTR10	Gene
Gene::55861	DBNDD2	Gene
Gene::55862	ECHDC1	Gene
Gene::55863	TMEM126B	Gene
Gene::55867	SLC22A11	Gene
Gene::55869	HDAC8	Gene
Gene::5587	PRKD1	Gene
Gene::55870	ASH1L	Gene
Gene::55871	CBWD1	Gene
Gene::55872	PBK	Gene
Gene::55876	GSDMB	Gene
Gene::55879	GABRQ	Gene
Gene::5588	PRKCQ	Gene
Gene::55884	WSB2	Gene
Gene::55885	LMO3	Gene
Gene::55888	ZKSCAN7	Gene
Gene::55889	GOLGA6B	Gene
Gene::5589	PRKCSH	Gene
Gene::55890	GPRC5C	Gene
Gene::55891	LENEP	Gene
Gene::55892	MYNN	Gene
Gene::55893	ZNF395	Gene
Gene::55894	DEFB103B	Gene
Gene::55897	MESP1	Gene
Gene::55898	UNC45A	Gene
Gene::5590	PRKCZ	Gene
Gene::55900	ZNF302	Gene
Gene::55901	THSD1	Gene
Gene::55902	ACSS2	Gene
Gene::55904	KMT2E	Gene
Gene::55905	RNF114	Gene
Gene::55906	ZC4H2	Gene
Gene::55907	CMAS	Gene
Gene::55908	C19orf80	Gene
Gene::55909	BIN3	Gene
Gene::5591	PRKDC	Gene
Gene::55911	APOBR	Gene
Gene::55914	ERBB2IP	Gene
Gene::55915	LANCL2	Gene
Gene::55916	NXT2	Gene
Gene::55917	CTTNBP2NL	Gene
Gene::5592	PRKG1	Gene
Gene::55920	RCC2	Gene
Gene::55922	NKRF	Gene
Gene::55924	FAM212B	Gene
Gene::55929	DMAP1	Gene
Gene::5593	PRKG2	Gene
Gene::55930	MYO5C	Gene
Gene::55937	APOM	Gene
Gene::5594	MAPK1	Gene
Gene::5595	MAPK3	Gene
Gene::55954	ZMAT5	Gene
Gene::55957	LIN37	Gene
Gene::55958	KLHL9	Gene
Gene::55959	SULF2	Gene
Gene::5596	MAPK4	Gene
Gene::55964	SEPT3	Gene
Gene::55966	AJAP1	Gene
Gene::55967	NDUFA12	Gene
Gene::55968	NSFL1C	Gene
Gene::55969	C20orf24	Gene
Gene::5597	MAPK6	Gene
Gene::55970	GNG12	Gene
Gene::55971	BAIAP2L1	Gene
Gene::55972	SLC25A40	Gene
Gene::55973	BCAP29	Gene
Gene::55974	SLC50A1	Gene
Gene::55975	KLHL7	Gene
Gene::5598	MAPK7	Gene
Gene::5599	MAPK8	Gene
Gene::55997	CFC1	Gene
Gene::55998	NXF5	Gene
Gene::56	ACRV1	Gene
Gene::5600	MAPK11	Gene
Gene::56000	NXF3	Gene
Gene::56001	NXF2	Gene
Gene::56005	MYDGF	Gene
Gene::56006	SMG9	Gene
Gene::5601	MAPK9	Gene
Gene::5602	MAPK10	Gene
Gene::5603	MAPK13	Gene
Gene::56033	BARX1	Gene
Gene::56034	PDGFC	Gene
Gene::5604	MAP2K1	Gene
Gene::5605	MAP2K2	Gene
Gene::56052	ALG1	Gene
Gene::5606	MAP2K3	Gene
Gene::56061	UBFD1	Gene
Gene::56062	KLHL4	Gene
Gene::56063	TMEM234	Gene
Gene::5607	MAP2K5	Gene
Gene::5608	MAP2K6	Gene
Gene::5609	MAP2K7	Gene
Gene::56097	PCDHGC5	Gene
Gene::56098	PCDHGC4	Gene
Gene::56099	PCDHGB7	Gene
Gene::5610	EIF2AK2	Gene
Gene::56100	PCDHGB6	Gene
Gene::56101	PCDHGB5	Gene
Gene::56102	PCDHGB3	Gene
Gene::56103	PCDHGB2	Gene
Gene::56104	PCDHGB1	Gene
Gene::56105	PCDHGA11	Gene
Gene::56106	PCDHGA10	Gene
Gene::56107	PCDHGA9	Gene
Gene::56108	PCDHGA7	Gene
Gene::56109	PCDHGA6	Gene
Gene::5611	DNAJC3	Gene
Gene::56110	PCDHGA5	Gene
Gene::56111	PCDHGA4	Gene
Gene::56112	PCDHGA3	Gene
Gene::56113	PCDHGA2	Gene
Gene::56114	PCDHGA1	Gene
Gene::5612	PRKRIR	Gene
Gene::56121	PCDHB15	Gene
Gene::56122	PCDHB14	Gene
Gene::56123	PCDHB13	Gene
Gene::56124	PCDHB12	Gene
Gene::56125	PCDHB11	Gene
Gene::56126	PCDHB10	Gene
Gene::56127	PCDHB9	Gene
Gene::56128	PCDHB8	Gene
Gene::56129	PCDHB7	Gene
Gene::5613	PRKX	Gene
Gene::56130	PCDHB6	Gene
Gene::56131	PCDHB4	Gene
Gene::56132	PCDHB3	Gene
Gene::56133	PCDHB2	Gene
Gene::56134	PCDHAC2	Gene
Gene::56135	PCDHAC1	Gene
Gene::56136	PCDHA13	Gene
Gene::56137	PCDHA12	Gene
Gene::56138	PCDHA11	Gene
Gene::56139	PCDHA10	Gene
Gene::56140	PCDHA8	Gene
Gene::56141	PCDHA7	Gene
Gene::56142	PCDHA6	Gene
Gene::56143	PCDHA5	Gene
Gene::56144	PCDHA4	Gene
Gene::56145	PCDHA3	Gene
Gene::56146	PCDHA2	Gene
Gene::56147	PCDHA1	Gene
Gene::56154	TEX15	Gene
Gene::56155	TEX14	Gene
Gene::56156	TEX13B	Gene
Gene::56157	TEX13A	Gene
Gene::56158	TEX12	Gene
Gene::56159	TEX11	Gene
Gene::56160	NDNL2	Gene
Gene::56163	RNF17	Gene
Gene::56164	STK31	Gene
Gene::56165	TDRD1	Gene
Gene::56169	GSDMC	Gene
Gene::5617	PRL	Gene
Gene::56171	DNAH7	Gene
Gene::56172	ANKH	Gene
Gene::5618	PRLR	Gene
Gene::56180	MOSPD1	Gene
Gene::56181	MTFR1L	Gene
Gene::5619	PRM1	Gene
Gene::5620	PRM2	Gene
Gene::56203	LMOD3	Gene
Gene::56204	FAM214A	Gene
Gene::5621	PRNP	Gene
Gene::5623	PSPN	Gene
Gene::5624	PROC	Gene
Gene::56241	SUSD2	Gene
Gene::56242	ZNF253	Gene
Gene::56243	KIAA1217	Gene
Gene::56244	BTNL2	Gene
Gene::56245	C21orf62	Gene
Gene::56246	MRAP	Gene
Gene::5625	PRODH	Gene
Gene::56252	YLPM1	Gene
Gene::56253	CRTAM	Gene
Gene::56254	RNF20	Gene
Gene::56255	TMX4	Gene
Gene::56256	SERTAD4	Gene
Gene::56257	MEPCE	Gene
Gene::56259	CTNNBL1	Gene
Gene::5626	PROP1	Gene
Gene::56260	C8orf44	Gene
Gene::56261	GPCPD1	Gene
Gene::56262	LRRC8A	Gene
Gene::56265	CPXM1	Gene
Gene::56267	CCBL2	Gene
Gene::56269	IRGC	Gene
Gene::5627	PROS1	Gene
Gene::56270	WDR45B	Gene
Gene::56271	BEX4	Gene
Gene::56287	GKN1	Gene
Gene::56288	PARD3	Gene
Gene::5629	PROX1	Gene
Gene::563	AZGP1	Gene
Gene::5630	PRPH	Gene
Gene::56300	IL36G	Gene
Gene::56301	SLC7A10	Gene
Gene::56302	TRPV5	Gene
Gene::5631	PRPS1	Gene
Gene::56311	ANKRD7	Gene
Gene::56339	METTL3	Gene
Gene::5634	PRPS2	Gene
Gene::56341	PRMT8	Gene
Gene::56342	PPAN	Gene
Gene::56344	CABP5	Gene
Gene::5635	PRPSAP1	Gene
Gene::5636	PRPSAP2	Gene
Gene::5638	PRRG1	Gene
Gene::5639	PRRG2	Gene
Gene::5641	LGMN	Gene
Gene::56413	LTB4R2	Gene
Gene::5643	PRSM2	Gene
Gene::5644	PRSS1	Gene
Gene::5645	PRSS2	Gene
Gene::5646	PRSS3	Gene
Gene::56474	CTPS2	Gene
Gene::56475	RPRM	Gene
Gene::56477	CCL28	Gene
Gene::56478	EIF4ENIF1	Gene
Gene::56479	KCNQ5	Gene
Gene::5648	MASP1	Gene
Gene::5649	RELN	Gene
Gene::5650	KLK7	Gene
Gene::5651	TMPRSS15	Gene
Gene::5652	PRSS8	Gene
Gene::56521	DNAJC12	Gene
Gene::5653	KLK6	Gene
Gene::5654	HTRA1	Gene
Gene::56547	MMP26	Gene
Gene::56548	CHST7	Gene
Gene::5655	KLK10	Gene
Gene::5657	PRTN3	Gene
Gene::566	AZU1	Gene
Gene::5660	PSAP	Gene
Gene::56603	CYP26B1	Gene
Gene::56605	ERO1LB	Gene
Gene::56606	SLC2A9	Gene
Gene::5661	PSBP1	Gene
Gene::56616	DIABLO	Gene
Gene::5662	PSD	Gene
Gene::56623	INPP5E	Gene
Gene::56624	ASAH2	Gene
Gene::5663	PSEN1	Gene
Gene::5664	PSEN2	Gene
Gene::56647	BCCIP	Gene
Gene::56648	EIF5A2	Gene
Gene::56649	TMPRSS4	Gene
Gene::56650	CLDND1	Gene
Gene::56652	C10orf2	Gene
Gene::56654	NPDC1	Gene
Gene::56655	POLE4	Gene
Gene::56656	OR2S2	Gene
Gene::56658	TRIM39	Gene
Gene::56659	KCNK13	Gene
Gene::56660	KCNK12	Gene
Gene::56666	PANX2	Gene
Gene::56667	MUC13	Gene
Gene::56670	SUCNR1	Gene
Gene::56672	AKIP1	Gene
Gene::56673	C11orf16	Gene
Gene::56674	TMEM9B	Gene
Gene::56675	NRIP3	Gene
Gene::56676	ASCL3	Gene
Gene::56681	SAR1A	Gene
Gene::56683	C21orf59	Gene
Gene::5669	PSG1	Gene
Gene::567	B2M	Gene
Gene::5670	PSG2	Gene
Gene::56704	JPH1	Gene
Gene::5671	PSG3	Gene
Gene::5672	PSG4	Gene
Gene::56729	RETN	Gene
Gene::5673	PSG5	Gene
Gene::56731	SLC2A4RG	Gene
Gene::5675	PSG6	Gene
Gene::56751	BARHL1	Gene
Gene::5676	PSG7	Gene
Gene::56776	FMN2	Gene
Gene::5678	PSG9	Gene
Gene::5680	PSG11	Gene
Gene::5681	PSKH1	Gene
Gene::5682	PSMA1	Gene
Gene::56829	ZC3HAV1	Gene
Gene::5683	PSMA2	Gene
Gene::56832	IFNK	Gene
Gene::56833	SLAMF8	Gene
Gene::56834	GPR137	Gene
Gene::5684	PSMA3	Gene
Gene::56848	SPHK2	Gene
Gene::56849	TCEAL7	Gene
Gene::5685	PSMA4	Gene
Gene::56850	GRIPAP1	Gene
Gene::56851	EMC7	Gene
Gene::56852	RAD18	Gene
Gene::56853	CELF4	Gene
Gene::5686	PSMA5	Gene
Gene::5687	PSMA6	Gene
Gene::5688	PSMA7	Gene
Gene::56882	CDC42SE1	Gene
Gene::56884	FSTL5	Gene
Gene::56886	UGGT1	Gene
Gene::56888	KCMF1	Gene
Gene::56889	TM9SF3	Gene
Gene::5689	PSMB1	Gene
Gene::56890	MDM1	Gene
Gene::56891	LGALS14	Gene
Gene::56892	C8orf4	Gene
Gene::56893	UBQLN4	Gene
Gene::56894	AGPAT3	Gene
Gene::56895	AGPAT4	Gene
Gene::56896	DPYSL5	Gene
Gene::56897	WRNIP1	Gene
Gene::56898	BDH2	Gene
Gene::56899	ANKS1B	Gene
Gene::5690	PSMB2	Gene
Gene::56900	TMEM167B	Gene
Gene::56901	NDUFA4L2	Gene
Gene::56902	PNO1	Gene
Gene::56903	PAPOLB	Gene
Gene::56904	SH3GLB2	Gene
Gene::56905	C15orf39	Gene
Gene::56906	THAP10	Gene
Gene::56907	SPIRE1	Gene
Gene::5691	PSMB3	Gene
Gene::56910	STARD7	Gene
Gene::56911	MAP3K7CL	Gene
Gene::56912	IFT46	Gene
Gene::56913	C1GALT1	Gene
Gene::56914	OTOR	Gene
Gene::56915	EXOSC5	Gene
Gene::56916	SMARCAD1	Gene
Gene::56917	MEIS3	Gene
Gene::56918	C2orf83	Gene
Gene::56919	DHX33	Gene
Gene::5692	PSMB4	Gene
Gene::56920	SEMA3G	Gene
Gene::56922	MCCC1	Gene
Gene::56923	NMUR2	Gene
Gene::56924	PAK6	Gene
Gene::56925	LXN	Gene
Gene::56926	NCLN	Gene
Gene::56927	GPR108	Gene
Gene::56928	SPPL2B	Gene
Gene::56929	FEM1C	Gene
Gene::5693	PSMB5	Gene
Gene::56931	DUS3L	Gene
Gene::56934	CA10	Gene
Gene::56935	SMCO4	Gene
Gene::56936	CCDC177	Gene
Gene::56937	PMEPA1	Gene
Gene::56938	ARNTL2	Gene
Gene::5694	PSMB6	Gene
Gene::56940	DUSP22	Gene
Gene::56941	HMCES	Gene
Gene::56942	CMC2	Gene
Gene::56943	ENY2	Gene
Gene::56944	OLFML3	Gene
Gene::56945	MRPS22	Gene
Gene::56946	C11orf30	Gene
Gene::56947	MFF	Gene
Gene::56948	SDR39U1	Gene
Gene::56949	XAB2	Gene
Gene::5695	PSMB7	Gene
Gene::56950	SMYD2	Gene
Gene::56951	C5orf15	Gene
Gene::56952	PRTFDC1	Gene
Gene::56953	NT5M	Gene
Gene::56954	NIT2	Gene
Gene::56955	MEPE	Gene
Gene::56956	LHX9	Gene
Gene::56957	OTUD7B	Gene
Gene::5696	PSMB8	Gene
Gene::56961	SHD	Gene
Gene::56963	RGMA	Gene
Gene::56964	WDR93	Gene
Gene::56965	PARP6	Gene
Gene::56967	C14orf132	Gene
Gene::5697	PYY	Gene
Gene::56970	ATXN7L3	Gene
Gene::56971	CEACAM19	Gene
Gene::56975	FAM20C	Gene
Gene::56977	STOX2	Gene
Gene::56978	PRDM8	Gene
Gene::56979	PRDM9	Gene
Gene::5698	PSMB9	Gene
Gene::56980	PRDM10	Gene
Gene::56981	PRDM11	Gene
Gene::56983	POGLUT1	Gene
Gene::56984	PSMG2	Gene
Gene::56985	ADPRM	Gene
Gene::56986	DTWD1	Gene
Gene::56987	BBX	Gene
Gene::5699	PSMB10	Gene
Gene::56990	CDC42SE2	Gene
Gene::56992	KIF15	Gene
Gene::56993	TOMM22	Gene
Gene::56994	CHPT1	Gene
Gene::56995	TULP4	Gene
Gene::56996	SLC12A9	Gene
Gene::56997	ADCK3	Gene
Gene::56998	CTNNBIP1	Gene
Gene::56999	ADAMTS9	Gene
Gene::570	BAAT	Gene
Gene::5700	PSMC1	Gene
Gene::57001	SDHAF3	Gene
Gene::57002	YAE1D1	Gene
Gene::57003	CCDC47	Gene
Gene::57007	ACKR3	Gene
Gene::5701	PSMC2	Gene
Gene::57010	CABP4	Gene
Gene::57016	AKR1B10	Gene
Gene::57017	COQ9	Gene
Gene::57018	CCNL1	Gene
Gene::57019	CIAPIN1	Gene
Gene::5702	PSMC3	Gene
Gene::57020	C16orf62	Gene
Gene::57026	PDXP	Gene
Gene::57030	SLC17A7	Gene
Gene::57035	RSRP1	Gene
Gene::57037	ANKMY2	Gene
Gene::57038	RARS2	Gene
Gene::5704	PSMC4	Gene
Gene::57045	TWSG1	Gene
Gene::57046	HRES2	Gene
Gene::57047	PLSCR2	Gene
Gene::57048	PLSCR3	Gene
Gene::5705	PSMC5	Gene
Gene::57050	UTP3	Gene
Gene::57053	CHRNA10	Gene
Gene::57054	DAZ3	Gene
Gene::57055	DAZ2	Gene
Gene::57057	TBX20	Gene
Gene::5706	PSMC6	Gene
Gene::57060	PCBP4	Gene
Gene::57062	DDX24	Gene
Gene::5707	PSMD1	Gene
Gene::5708	PSMD2	Gene
Gene::57082	CASC5	Gene
Gene::57084	SLC17A6	Gene
Gene::57085	AGTRAP	Gene
Gene::57088	PLSCR4	Gene
Gene::57089	ENTPD7	Gene
Gene::5709	PSMD3	Gene
Gene::57091	CASS4	Gene
Gene::57092	PCNP	Gene
Gene::57093	TRIM49	Gene
Gene::57094	CPA6	Gene
Gene::57095	PITHD1	Gene
Gene::57096	RPGRIP1	Gene
Gene::57097	PARP11	Gene
Gene::57099	AVEN	Gene
Gene::571	BACH1	Gene
Gene::5710	PSMD4	Gene
Gene::57101	ANO2	Gene
Gene::57102	C12orf4	Gene
Gene::57103	TIGAR	Gene
Gene::57104	PNPLA2	Gene
Gene::57105	CYSLTR2	Gene
Gene::57106	NAT14	Gene
Gene::57107	PDSS2	Gene
Gene::57109	REXO4	Gene
Gene::5711	PSMD5	Gene
Gene::57110	HRASLS	Gene
Gene::57111	RAB25	Gene
Gene::57113	TRPC7	Gene
Gene::57115	PGLYRP4	Gene
Gene::57116	ZNF695	Gene
Gene::57117	INTS12	Gene
Gene::57118	CAMK1D	Gene
Gene::57119	EPPIN	Gene
Gene::57120	GOPC	Gene
Gene::57121	LPAR5	Gene
Gene::57122	NUP107	Gene
Gene::57124	CD248	Gene
Gene::57125	PLXDC1	Gene
Gene::57126	CD177	Gene
Gene::57127	RHBG	Gene
Gene::57128	LYRM4	Gene
Gene::57129	MRPL47	Gene
Gene::5713	PSMD7	Gene
Gene::57130	ATP13A1	Gene
Gene::57132	CHMP1B	Gene
Gene::57134	MAN1C1	Gene
Gene::57135	DAZ4	Gene
Gene::57136	APMAP	Gene
Gene::57139	RGL3	Gene
Gene::5714	PSMD8	Gene
Gene::57140	RNPEPL1	Gene
Gene::57142	RTN4	Gene
Gene::57143	ADCK1	Gene
Gene::57144	PAK7	Gene
Gene::57146	TMEM159	Gene
Gene::57147	SCYL3	Gene
Gene::57148	RALGAPB	Gene
Gene::57149	LYRM1	Gene
Gene::5715	PSMD9	Gene
Gene::57150	SMIM8	Gene
Gene::57151	LYZL6	Gene
Gene::57152	SLURP1	Gene
Gene::57153	SLC44A2	Gene
Gene::57154	SMURF1	Gene
Gene::57156	TMEM63C	Gene
Gene::57157	PHTF2	Gene
Gene::57158	JPH2	Gene
Gene::57159	TRIM54	Gene
Gene::5716	PSMD10	Gene
Gene::57161	PELI2	Gene
Gene::57162	PELI1	Gene
Gene::57165	GJC2	Gene
Gene::57167	SALL4	Gene
Gene::57168	ASPHD2	Gene
Gene::57169	ZNFX1	Gene
Gene::5717	PSMD11	Gene
Gene::57171	DOLPP1	Gene
Gene::57172	CAMK1G	Gene
Gene::57175	CORO1B	Gene
Gene::57176	VARS2	Gene
Gene::57178	ZMIZ1	Gene
Gene::57179	KIAA1191	Gene
Gene::5718	PSMD12	Gene
Gene::57180	ACTR3B	Gene
Gene::57181	SLC39A10	Gene
Gene::57182	ANKRD50	Gene
Gene::57184	FAM219B	Gene
Gene::57185	NIPAL3	Gene
Gene::57186	RALGAPA2	Gene
Gene::57187	THOC2	Gene
Gene::57188	ADAMTSL3	Gene
Gene::57189	KIAA1147	Gene
Gene::5719	PSMD13	Gene
Gene::57190	SEPN1	Gene
Gene::57191	VN1R1	Gene
Gene::57192	MCOLN1	Gene
Gene::57194	ATP10A	Gene
Gene::57198	ATP8B2	Gene
Gene::572	BAD	Gene
Gene::5720	PSME1	Gene
Gene::57205	ATP10D	Gene
Gene::57209	ZNF248	Gene
Gene::5721	PSME2	Gene
Gene::57210	SLC45A4	Gene
Gene::57211	ADGRG6	Gene
Gene::57213	SPRYD7	Gene
Gene::57214	CEMIP	Gene
Gene::57215	THAP11	Gene
Gene::57216	VANGL2	Gene
Gene::57217	TTC7A	Gene
Gene::57221	ARFGEF3	Gene
Gene::57222	ERGIC1	Gene
Gene::57223	SMEK2	Gene
Gene::57224	NHSL1	Gene
Gene::57226	LYRM2	Gene
Gene::57228	SMAGP	Gene
Gene::5723	PSPH	Gene
Gene::57231	SNX14	Gene
Gene::57232	ZNF630	Gene
Gene::5724	PTAFR	Gene
Gene::5725	PTBP1	Gene
Gene::5726	TAS2R38	Gene
Gene::5727	PTCH1	Gene
Gene::5728	PTEN	Gene
Gene::57282	SLC4A10	Gene
Gene::5729	PTGDR	Gene
Gene::57292	KIR2DL5A	Gene
Gene::573	BAG1	Gene
Gene::5730	PTGDS	Gene
Gene::5731	PTGER1	Gene
Gene::5732	PTGER2	Gene
Gene::57325	CSRP2BP	Gene
Gene::57326	PBXIP1	Gene
Gene::5733	PTGER3	Gene
Gene::57332	CBX8	Gene
Gene::57333	RCN3	Gene
Gene::57335	ZNF286A	Gene
Gene::57336	ZNF287	Gene
Gene::57337	SENP7	Gene
Gene::57338	JPH3	Gene
Gene::5734	PTGER4	Gene
Gene::57343	ZNF304	Gene
Gene::57348	TTYH1	Gene
Gene::57369	GJD2	Gene
Gene::5737	PTGFR	Gene
Gene::57379	AICDA	Gene
Gene::5738	PTGFRN	Gene
Gene::57380	MRS2	Gene
Gene::57381	RHOJ	Gene
Gene::5739	PTGIR	Gene
Gene::57393	TMEM27	Gene
Gene::57396	CLK4	Gene
Gene::574	BAGE	Gene
Gene::5740	PTGIS	Gene
Gene::574016	CLLU1OS	Gene
Gene::57402	S100A14	Gene
Gene::574028	CLLU1	Gene
Gene::57403	RAB22A	Gene
Gene::574037	C1orf134	Gene
Gene::57404	CYP20A1	Gene
Gene::57405	SPC25	Gene
Gene::57406	ABHD6	Gene
Gene::57407	NMRAL1	Gene
Gene::57408	LRTM1	Gene
Gene::57409	MIF4GD	Gene
Gene::5741	PTH	Gene
Gene::57410	SCYL1	Gene
Gene::57412	AS3MT	Gene
Gene::57413	TMIGD3	Gene
Gene::57414	RHBDD2	Gene
Gene::57415	C3orf14	Gene
Gene::57418	WDR18	Gene
Gene::57419	SLC24A3	Gene
Gene::5742	PTGS1	Gene
Gene::5743	PTGS2	Gene
Gene::5744	PTHLH	Gene
Gene::574414	PRR9	Gene
Gene::574431	C1orf147	Gene
Gene::57446	NDRG3	Gene
Gene::57447	NDRG2	Gene
Gene::57448	BIRC6	Gene
Gene::57449	PLEKHG5	Gene
Gene::5745	PTH1R	Gene
Gene::57451	TENM2	Gene
Gene::57452	GALNT16	Gene
Gene::57453	DSCAML1	Gene
Gene::574537	UGT2A2	Gene
Gene::57455	REXO1	Gene
Gene::57456	KIAA1143	Gene
Gene::57458	TMCC3	Gene
Gene::57459	GATAD2B	Gene
Gene::5746	PTH2R	Gene
Gene::57460	PPM1H	Gene
Gene::57461	ISY1	Gene
Gene::57462	KIAA1161	Gene
Gene::57463	AMIGO1	Gene
Gene::57464	STRIP2	Gene
Gene::57465	TBC1D24	Gene
Gene::57466	SCAF4	Gene
Gene::57467	HHATL	Gene
Gene::57468	SLC12A5	Gene
Gene::57469	PNMAL2	Gene
Gene::5747	PTK2	Gene
Gene::57470	LRRC47	Gene
Gene::57471	ERMN	Gene
Gene::57472	CNOT6	Gene
Gene::57473	ZNF512B	Gene
Gene::57474	ZNF490	Gene
Gene::57475	PLEKHH1	Gene
Gene::57476	GRAMD1B	Gene
Gene::57477	SHROOM4	Gene
Gene::57478	USP31	Gene
Gene::57479	PRR12	Gene
Gene::57480	PLEKHG1	Gene
Gene::57481	KIAA1210	Gene
Gene::57482	KIAA1211	Gene
Gene::57484	RNF150	Gene
Gene::57486	NLN	Gene
Gene::57488	ESYT2	Gene
Gene::57489	ODF2L	Gene
Gene::57491	AHRR	Gene
Gene::57492	ARID1B	Gene
Gene::57493	HEG1	Gene
Gene::57494	RIMKLB	Gene
Gene::57495	NWD2	Gene
Gene::57496	MKL2	Gene
Gene::57497	LRFN2	Gene
Gene::57498	KIDINS220	Gene
Gene::575	ADGRB1	Gene
Gene::57501	KIAA1257	Gene
Gene::57502	NLGN4X	Gene
Gene::57504	MTA3	Gene
Gene::57505	AARS2	Gene
Gene::57506	MAVS	Gene
Gene::57507	ZNF608	Gene
Gene::57508	INTS2	Gene
Gene::57509	MTUS1	Gene
Gene::57510	XPO5	Gene
Gene::57511	COG6	Gene
Gene::57512	GPR158	Gene
Gene::57513	CASKIN2	Gene
Gene::57514	ARHGAP31	Gene
Gene::57515	SERINC1	Gene
Gene::57519	STARD9	Gene
Gene::57520	HECW2	Gene
Gene::57521	RPTOR	Gene
Gene::57522	SRGAP1	Gene
Gene::57523	NYNRIN	Gene
Gene::57524	CASKIN1	Gene
Gene::57526	PCDH19	Gene
Gene::57528	KCTD16	Gene
Gene::57529	RGAG1	Gene
Gene::5753	PTK6	Gene
Gene::57530	CGN	Gene
Gene::57531	HACE1	Gene
Gene::57532	NUFIP2	Gene
Gene::57533	TBC1D14	Gene
Gene::57534	MIB1	Gene
Gene::57535	KIAA1324	Gene
Gene::57536	KIAA1328	Gene
Gene::57537	SORCS2	Gene
Gene::57538	ALPK3	Gene
Gene::57539	WDR35	Gene
Gene::5754	PTK7	Gene
Gene::57540	PTCHD2	Gene
Gene::57541	ZNF398	Gene
Gene::57542	KLHL42	Gene
Gene::57544	TXNDC16	Gene
Gene::57545	CC2D2A	Gene
Gene::57546	PDP2	Gene
Gene::57547	ZNF624	Gene
Gene::57549	IGSF9	Gene
Gene::57551	TAOK1	Gene
Gene::57552	NCEH1	Gene
Gene::57553	MICAL3	Gene
Gene::57554	LRRC7	Gene
Gene::57555	NLGN2	Gene
Gene::57556	SEMA6A	Gene
Gene::57558	USP35	Gene
Gene::57559	STAMBPL1	Gene
Gene::5756	TWF1	Gene
Gene::57560	IFT80	Gene
Gene::57561	ARRDC3	Gene
Gene::57562	CEP126	Gene
Gene::57563	KLHL8	Gene
Gene::57565	KLHL14	Gene
Gene::57567	ZNF319	Gene
Gene::57568	SIPA1L2	Gene
Gene::57569	ARHGAP20	Gene
Gene::5757	PTMA	Gene
Gene::57570	TRMT5	Gene
Gene::57571	CARNS1	Gene
Gene::57572	DOCK6	Gene
Gene::57573	ZNF471	Gene
Gene::57574	MARCH4	Gene
Gene::57575	PCDH10	Gene
Gene::57576	KIF17	Gene
Gene::57577	KIAA1407	Gene
Gene::57578	UNC79	Gene
Gene::57579	FAM135A	Gene
Gene::57580	PREX1	Gene
Gene::57582	KCNT1	Gene
Gene::57583	TMEM181	Gene
Gene::57584	ARHGAP21	Gene
Gene::57585	CRAMP1L	Gene
Gene::57586	SYT13	Gene
Gene::57587	CFAP97	Gene
Gene::57589	RIC1	Gene
Gene::57590	WDFY1	Gene
Gene::57591	MKL1	Gene
Gene::57592	ZNF687	Gene
Gene::57593	EBF4	Gene
Gene::57594	HOMEZ	Gene
Gene::57595	PDZD4	Gene
Gene::57596	BEGAIN	Gene
Gene::57597	BAHCC1	Gene
Gene::57599	WDR48	Gene
Gene::576	ADGRB2	Gene
Gene::57600	FNIP2	Gene
